,year,Origen,Destino,Refugiados,Busca_asilo,Rechazados,Desplazamiento_interno,Rechazados_interno
45567,2019,Egypt,Latvia,5,5,0,0,0
45568,2019,Azerbaijan,Latvia,11,15,0,0,0
45569,2019,Bangladesh,Latvia,0,5,0,0,0
45570,2019,Eritrea,Latvia,35,0,0,0,0
45571,2019,Palestinian,Latvia,6,0,0,0,0
45572,2019,Iran (Islamic Rep. of),Latvia,23,5,0,0,0
45573,2019,Iraq,Latvia,36,0,0,0,0
45574,2019,Kazakhstan,Latvia,5,0,0,0,0
45575,2019,Kyrgyzstan,Latvia,5,0,0,0,0
45576,2019,Lebanon,Latvia,5,0,0,0,0
45577,2019,Sri Lanka,Latvia,5,0,0,0,0
45578,2019,Nigeria,Latvia,5,0,0,0,0
45579,2019,Russian Federation,Latvia,56,6,0,0,0
45580,2019,Somalia,Latvia,5,0,0,0,0
45581,2019,Syrian Arab Rep.,Latvia,354,0,0,0,0
45582,2019,Tajikistan,Latvia,5,5,0,0,0
45583,2019,Türkiye,Latvia,24,0,0,0,0
45584,2019,Uzbekistan,Latvia,14,0,0,0,0
45585,2019,Stateless,Latvia,0,0,0,0,0
45586,2019,Afghanistan,Madagascar,10,10,0,0,0
45587,2019,Burundi,Madagascar,5,0,0,0,0
45588,2019,Dem. Rep. of the Congo,Madagascar,13,0,0,0,0
45589,2019,Costa Rica,Madagascar,0,5,0,0,0
45590,2019,Guinea,Madagascar,0,5,0,0,0
45591,2019,Pakistan,Madagascar,53,90,0,0,0
45592,2019,Syrian Arab Rep.,Madagascar,5,0,0,0,0
45593,2019,Türkiye,Madagascar,5,9,0,0,0
45594,2019,Yemen,Madagascar,22,9,0,0,0
45595,2019,Benin,Mauritania,0,6,0,0,0
45596,2019,Burkina Faso,Mauritania,0,25,0,0,0
45597,2019,Central African Rep.,Mauritania,622,74,0,0,0
45598,2019,Chad,Mauritania,5,0,0,0,0
45599,2019,China,Mauritania,5,5,0,0,0
45600,2019,Cameroon,Mauritania,0,129,0,0,0
45601,2019,Congo,Mauritania,9,18,0,0,0
45602,2019,Dem. Rep. of the Congo,Mauritania,32,28,0,0,0
45603,2019,Ethiopia,Mauritania,6,0,0,0,0
45604,2019,Gambia,Mauritania,0,14,0,0,0
45605,2019,Palestinian,Mauritania,60,27,0,0,0
45606,2019,Ghana,Mauritania,0,15,0,0,0
45607,2019,Guinea-Bissau,Mauritania,0,19,0,0,0
45608,2019,Guinea,Mauritania,10,184,0,0,0
45609,2019,Cote d'Ivoire,Mauritania,264,136,0,0,0
45610,2019,Iraq,Mauritania,24,0,0,0,0
45611,2019,Liberia,Mauritania,7,31,0,0,0
45612,2019,Lebanon,Mauritania,5,0,0,0,0
45613,2019,Mali,Mauritania,57392,167,2737,0,0
45614,2019,Morocco,Mauritania,0,7,0,0,0
45615,2019,Nigeria,Mauritania,11,106,0,0,0
45616,2019,Russian Federation,Mauritania,0,7,0,0,0
45617,2019,Senegal,Mauritania,45,124,0,0,0
45618,2019,Sierra Leone,Mauritania,0,213,0,0,0
45619,2019,Somalia,Mauritania,0,5,0,0,0
45620,2019,Sudan,Mauritania,10,20,0,0,0
45621,2019,Syrian Arab Rep.,Mauritania,355,36,0,0,0
45622,2019,Togo,Mauritania,23,83,0,0,0
45623,2019,Türkiye,Mauritania,0,24,0,0,0
45624,2019,Ukraine,Mauritania,5,0,0,0,0
45625,2019,Western Sahara,Mauritania,26000,0,0,0,0
45626,2019,Yemen,Mauritania,10,37,0,0,0
45627,2019,Afghanistan,North Macedonia,5,15,0,0,0
45628,2019,Algeria,North Macedonia,0,7,0,0,0
45629,2019,Congo,North Macedonia,5,0,0,0,0
45630,2019,Cuba,North Macedonia,0,5,0,0,0
45631,2019,Iraq,North Macedonia,0,8,0,0,0
45632,2019,Morocco,North Macedonia,0,13,0,0,0
45633,2019,Pakistan,North Macedonia,5,8,0,0,0
45634,2019,Russian Federation,North Macedonia,0,5,0,0,0
45635,2019,Serbia and Kosovo: S/RES/1244 (1999),North Macedonia,322,0,34,0,0
45636,2019,Syrian Arab Rep.,North Macedonia,17,14,0,0,0
45637,2019,Stateless,North Macedonia,0,0,0,0,0
45638,2019,Unknown,Monaco,22,0,0,0,0
45639,2019,Afghanistan,Rep. of Moldova,24,0,0,0,0
45640,2019,Armenia,Rep. of Moldova,16,7,0,0,0
45641,2019,Azerbaijan,Rep. of Moldova,5,7,0,0,0
45642,2019,Bangladesh,Rep. of Moldova,0,21,0,0,0
45643,2019,Palestinian,Rep. of Moldova,5,0,0,0,0
45644,2019,Iran (Islamic Rep. of),Rep. of Moldova,5,0,0,0,0
45645,2019,Iraq,Rep. of Moldova,21,5,0,0,0
45646,2019,Kyrgyzstan,Rep. of Moldova,11,0,0,0,0
45647,2019,Libya,Rep. of Moldova,0,5,0,0,0
45648,2019,Russian Federation,Rep. of Moldova,5,5,0,0,0
45649,2019,Sudan,Rep. of Moldova,9,0,0,0,0
45650,2019,Syrian Arab Rep.,Rep. of Moldova,210,5,0,0,0
45651,2019,Tajikistan,Rep. of Moldova,8,0,0,0,0
45652,2019,Turkmenistan,Rep. of Moldova,5,0,0,0,0
45653,2019,Türkiye,Rep. of Moldova,26,29,0,0,0
45654,2019,Ukraine,Rep. of Moldova,53,5,0,0,0
45655,2019,Uzbekistan,Rep. of Moldova,6,5,0,0,0
45656,2019,Yemen,Rep. of Moldova,8,0,0,0,0
45657,2019,Stateless,Rep. of Moldova,0,0,0,0,0
45658,2019,Albania,Mexico,8,0,0,0,0
45659,2019,Algeria,Mexico,5,0,0,0,0
45660,2019,Angola,Mexico,5,179,0,0,0
45661,2019,Egypt,Mexico,5,0,0,0,0
45662,2019,Argentina,Mexico,5,29,0,0,0
45663,2019,Benin,Mexico,0,9,0,0,0
45664,2019,Bangladesh,Mexico,6,5,0,0,0
45665,2019,Burkina Faso,Mexico,0,14,0,0,0
45666,2019,Bolivia (Plurinational State of),Mexico,0,6,0,0,0
45667,2019,Brazil,Mexico,0,543,0,0,0
45668,2019,Belize,Mexico,6,24,0,0,0
45669,2019,Cambodia,Mexico,24,44,0,0,0
45670,2019,China,Mexico,5,5,0,0,0
45671,2019,Chile,Mexico,5,399,0,0,0
45672,2019,Cameroon,Mexico,0,480,0,0,0
45673,2019,Congo,Mexico,21,31,0,0,0
45674,2019,Dem. Rep. of the Congo,Mexico,62,222,0,0,0
45675,2019,Colombia,Mexico,351,628,0,0,0
45676,2019,Costa Rica,Mexico,0,43,0,0,0
45677,2019,Cuba,Mexico,325,6746,0,0,0
45678,2019,Dominican Rep.,Mexico,12,39,0,0,0
45679,2019,Ecuador,Mexico,6,79,0,0,0
45680,2019,Eritrea,Mexico,7,61,0,0,0
45681,2019,Ethiopia,Mexico,5,13,0,0,0
45682,2019,France,Mexico,0,5,0,0,0
45683,2019,Gambia,Mexico,0,5,0,0,0
45684,2019,Palestinian,Mexico,5,0,0,0,0
45685,2019,Ghana,Mexico,13,105,0,0,0
45686,2019,Guatemala,Mexico,1250,3631,0,0,0
45687,2019,Guinea,Mexico,5,50,0,0,0
45688,2019,Guyana,Mexico,0,5,0,0,0
45689,2019,Haiti,Mexico,221,5566,0,0,0
45690,2019,Honduras,Mexico,9257,29507,0,0,0
45691,2019,Cote d'Ivoire,Mexico,5,5,0,0,0
45692,2019,India,Mexico,12,54,0,0,0
45693,2019,Iran (Islamic Rep. of),Mexico,39,6,0,0,0
45694,2019,Iraq,Mexico,43,5,0,0,0
45695,2019,Italy,Mexico,0,5,0,0,0
45696,2019,Jamaica,Mexico,6,5,0,0,0
45697,2019,Kyrgyzstan,Mexico,0,11,0,0,0
45698,2019,Rep. of Korea,Mexico,0,5,0,0,0
45699,2019,Sri Lanka,Mexico,20,45,0,0,0
45700,2019,Mauritania,Mexico,0,7,0,0,0
45701,2019,Mali,Mexico,0,5,0,0,0
45702,2019,Nepal,Mexico,0,9,0,0,0
45703,2019,Nicaragua,Mexico,545,2306,0,0,0
45704,2019,Nigeria,Mexico,36,23,0,0,0
45705,2019,Pakistan,Mexico,10,11,0,0,0
45706,2019,Panama,Mexico,5,11,0,0,0
45707,2019,Peru,Mexico,16,24,0,0,0
45708,2019,Portugal,Mexico,5,5,0,0,0
45709,2019,Romania,Mexico,7,0,0,0,0
45710,2019,South Africa,Mexico,0,11,0,0,0
45711,2019,Russian Federation,Mexico,39,24,0,0,0
45712,2019,El Salvador,Mexico,7244,9563,0,0,0
45713,2019,Sierra Leone,Mexico,5,10,0,0,0
45714,2019,Somalia,Mexico,0,6,0,0,0
45715,2019,Spain,Mexico,0,10,0,0,0
45716,2019,Sudan,Mexico,0,5,0,0,0
45717,2019,Syrian Arab Rep.,Mexico,29,8,0,0,0
45718,2019,Togo,Mexico,0,9,0,0,0
45719,2019,Türkiye,Mexico,8,0,0,0,0
45720,2019,Uganda,Mexico,0,66,0,0,0
45721,2019,Ukraine,Mexico,17,5,0,0,0
45722,2019,Uruguay,Mexico,0,15,0,0,0
45723,2019,United States of America,Mexico,18,60,0,0,0
45724,2019,Venezuela (Bolivarian Republic of),Mexico,8781,8614,0,0,0
45725,2019,Yemen,Mexico,13,30,0,0,0
45726,2019,Stateless,Mexico,0,0,0,0,0
45727,2019,Burundi,Mali,12,6,0,0,0
45728,2019,Bangladesh,Mali,0,32,0,0,0
45729,2019,Burkina Faso,Mali,8457,72,0,0,0
45730,2019,Central African Rep.,Mali,971,328,35,0,0
45731,2019,Cameroon,Mali,5,7,0,0,0
45732,2019,Congo,Mali,30,5,0,0,0
45733,2019,Dem. Rep. of the Congo,Mali,271,60,0,0,0
45734,2019,Eritrea,Mali,5,0,0,0,0
45735,2019,Guinea,Mali,0,5,0,0,0
45736,2019,Cote d'Ivoire,Mali,515,43,239,0,0
45737,2019,Mauritania,Mali,15316,0,0,0,0
45738,2019,Mali,Mali,0,0,0,207751,35101
45739,2019,Niger,Mali,1024,0,0,0,0
45740,2019,Nigeria,Mali,0,5,0,0,0
45741,2019,Pakistan,Mali,10,0,0,0,0
45742,2019,Rwanda,Mali,7,10,0,0,0
45743,2019,Syrian Arab Rep.,Mali,20,413,0,0,0
45744,2019,Togo,Mali,21,5,0,0,0
45745,2019,Türkiye,Mali,8,13,0,0,0
45746,2019,Afghanistan,Malaysia,1352,1126,0,0,0
45747,2019,Algeria,Malaysia,0,7,0,0,0
45748,2019,Egypt,Malaysia,15,79,0,0,0
45749,2019,Australia,Malaysia,5,0,0,0,0
45750,2019,Bangladesh,Malaysia,39,17,0,0,0
45751,2019,Cambodia,Malaysia,80,9,0,0,0
45752,2019,Central African Rep.,Malaysia,5,0,0,0,0
45753,2019,China,Malaysia,44,7,0,0,0
45754,2019,Cameroon,Malaysia,5,21,0,0,0
45755,2019,Congo,Malaysia,0,5,0,0,0
45756,2019,Dem. Rep. of the Congo,Malaysia,0,7,0,0,0
45757,2019,Eritrea,Malaysia,7,20,0,0,0
45758,2019,Ethiopia,Malaysia,11,11,0,0,0
45759,2019,Palestinian,Malaysia,226,582,0,0,0
45760,2019,United Kingdom of Great Britain and Northern Ireland,Malaysia,6,0,0,0,0
45761,2019,Guinea,Malaysia,5,27,0,0,0
45762,2019,Cote d'Ivoire,Malaysia,5,0,0,0,0
45763,2019,India,Malaysia,5,11,0,0,0
45764,2019,Indonesia,Malaysia,996,8,0,0,0
45765,2019,Iran (Islamic Rep. of),Malaysia,246,198,0,0,0
45766,2019,Iraq,Malaysia,435,876,0,0,0
45767,2019,Jordan,Malaysia,0,6,0,0,0
45768,2019,Lao People's Dem. Rep.,Malaysia,0,5,0,0,0
45769,2019,Liberia,Malaysia,19,9,0,0,0
45770,2019,Libya,Malaysia,10,21,0,0,0
45771,2019,Lebanon,Malaysia,5,7,0,0,0
45772,2019,Sri Lanka,Malaysia,857,1046,0,0,0
45773,2019,Mali,Malaysia,5,0,0,0,0
45774,2019,Morocco,Malaysia,5,0,0,0,0
45775,2019,Myanmar,Malaysia,119231,34546,0,0,0
45776,2019,Nepal,Malaysia,11,0,0,0,0
45777,2019,Nigeria,Malaysia,5,32,0,0,0
45778,2019,Pakistan,Malaysia,3033,3574,0,0,0
45779,2019,Philippines,Malaysia,24,0,0,0,0
45780,2019,Russian Federation,Malaysia,6,0,0,0,0
45781,2019,Sierra Leone,Malaysia,11,43,0,0,0
45782,2019,Somalia,Malaysia,1540,1754,0,0,0
45783,2019,Viet Nam,Malaysia,5,0,0,0,0
45784,2019,Sudan,Malaysia,158,156,0,0,0
45785,2019,South Sudan,Malaysia,13,43,0,0,0
45786,2019,Syrian Arab Rep.,Malaysia,425,2861,0,0,0
45787,2019,Thailand,Malaysia,29,22,0,0,0
45788,2019,Uganda,Malaysia,5,8,0,0,0
45789,2019,United States of America,Malaysia,7,0,0,0,0
45790,2019,Uzbekistan,Malaysia,0,8,0,0,0
45791,2019,Yemen,Malaysia,206,3462,0,0,0
45792,2019,Zimbabwe,Malaysia,5,5,0,0,0
45793,2019,Stateless,Malaysia,0,0,0,0,0
45794,2019,Burundi,Malawi,2592,7487,0,0,0
45795,2019,Dem. Rep. of the Congo,Malawi,9264,18509,0,0,0
45796,2019,Ethiopia,Malawi,8,49,0,0,0
45797,2019,Cote d'Ivoire,Malawi,5,0,0,0,0
45798,2019,Mozambique,Malawi,0,5,0,0,0
45799,2019,Rwanda,Malawi,2163,4117,0,0,0
45800,2019,Somalia,Malawi,50,52,0,0,0
45801,2019,South Sudan,Malawi,5,0,0,0,0
45802,2019,United Rep. of Tanzania,Malawi,0,6,0,0,0
45803,2019,Türkiye,Malawi,0,47,0,0,0
45804,2019,Uganda,Malawi,0,14,0,0,0
45805,2019,Zimbabwe,Malawi,0,7,0,0,0
45806,2019,China,Mongolia,0,5,0,0,0
45807,2019,Mongolia,Mongolia,0,0,0,0,0
45808,2019,Stateless,Mongolia,0,0,0,0,0
45809,2019,Afghanistan,Morocco,5,6,0,0,0
45810,2019,Algeria,Morocco,9,5,0,0,0
45811,2019,Egypt,Morocco,0,5,0,0,0
45812,2019,Burundi,Morocco,0,5,0,0,0
45813,2019,Benin,Morocco,0,5,0,0,0
45814,2019,Bangladesh,Morocco,0,132,0,0,0
45815,2019,Burkina Faso,Morocco,0,25,0,0,0
45816,2019,Central African Rep.,Morocco,560,29,0,0,0
45817,2019,Chad,Morocco,5,14,0,0,0
45818,2019,Cameroon,Morocco,110,687,0,0,0
45819,2019,Congo,Morocco,18,45,0,0,0
45820,2019,Dem. Rep. of the Congo,Morocco,172,112,0,0,0
45821,2019,Eritrea,Morocco,15,7,0,0,0
45822,2019,Gambia,Morocco,0,18,0,0,0
45823,2019,Palestinian,Morocco,183,0,0,0,0
45824,2019,Ghana,Morocco,0,11,0,0,0
45825,2019,Guinea-Bissau,Morocco,0,5,0,0,0
45826,2019,Guinea,Morocco,66,732,0,0,0
45827,2019,Cote d'Ivoire,Morocco,335,457,0,0,0
45828,2019,India,Morocco,0,5,0,0,0
45829,2019,Iraq,Morocco,137,6,0,0,0
45830,2019,Liberia,Morocco,6,36,0,0,0
45831,2019,Libya,Morocco,32,28,0,0,0
45832,2019,Lebanon,Morocco,6,8,0,0,0
45833,2019,Mauritania,Morocco,6,5,0,0,0
45834,2019,Mali,Morocco,31,133,0,0,0
45835,2019,Niger,Morocco,0,5,0,0,0
45836,2019,Nigeria,Morocco,17,277,0,0,0
45837,2019,Pakistan,Morocco,10,9,0,0,0
45838,2019,Senegal,Morocco,82,164,0,0,0
45839,2019,Sierra Leone,Morocco,0,44,0,0,0
45840,2019,Somalia,Morocco,8,10,0,0,0
45841,2019,Sudan,Morocco,18,24,0,0,0
45842,2019,South Sudan,Morocco,292,0,0,0,0
45843,2019,Syrian Arab Rep.,Morocco,3676,0,0,0,0
45844,2019,Togo,Morocco,0,7,0,0,0
45845,2019,Tunisia,Morocco,0,5,0,0,0
45846,2019,Türkiye,Morocco,0,13,0,0,0
45847,2019,Yemen,Morocco,843,0,0,0,0
45848,2019,Angola,Mozambique,5,0,0,0,0
45849,2019,Burundi,Mozambique,906,7482,0,0,0
45850,2019,Central African Rep.,Mozambique,0,5,0,0,0
45851,2019,Congo,Mozambique,15,34,0,0,0
45852,2019,Dem. Rep. of the Congo,Mozambique,2934,6786,0,0,0
45853,2019,Comoros,Mozambique,0,347,0,0,0
45854,2019,Eritrea,Mozambique,0,25,0,0,0
45855,2019,Ethiopia,Mozambique,8,15,0,0,0
45856,2019,Guinea,Mozambique,0,5,0,0,0
45857,2019,Mozambique,Mozambique,0,0,0,180516,0
45858,2019,Rwanda,Mozambique,687,2972,0,0,0
45859,2019,Somalia,Mozambique,148,3239,0,0,0
45860,2019,Sudan,Mozambique,5,30,0,0,0
45861,2019,Uganda,Mozambique,5,35,0,0,0
45862,2019,Afghanistan,Malta,0,5,0,0,0
45863,2019,Algeria,Malta,0,15,0,0,0
45864,2019,Egypt,Malta,74,60,0,0,0
45865,2019,Armenia,Malta,0,5,0,0,0
45866,2019,Bangladesh,Malta,12,74,0,0,0
45867,2019,Burkina Faso,Malta,5,11,0,0,0
45868,2019,Belarus,Malta,9,0,0,0,0
45869,2019,Central African Rep.,Malta,0,5,0,0,0
45870,2019,Chad,Malta,8,48,0,0,0
45871,2019,China,Malta,17,0,0,0,0
45872,2019,Cameroon,Malta,10,12,0,0,0
45873,2019,Dem. Rep. of the Congo,Malta,5,0,0,0,0
45874,2019,Colombia,Malta,0,12,0,0,0
45875,2019,Eritrea,Malta,805,187,0,0,0
45876,2019,Ethiopia,Malta,175,37,0,0,0
45877,2019,Gambia,Malta,28,189,0,0,0
45878,2019,Palestinian,Malta,70,24,0,0,0
45879,2019,Georgia,Malta,5,19,0,0,0
45880,2019,Ghana,Malta,8,43,0,0,0
45881,2019,Guinea-Bissau,Malta,0,6,0,0,0
45882,2019,Guinea,Malta,0,73,0,0,0
45883,2019,Cote d'Ivoire,Malta,12,118,0,0,0
45884,2019,Iran (Islamic Rep. of),Malta,31,7,0,0,0
45885,2019,Iraq,Malta,84,5,0,0,0
45886,2019,Jordan,Malta,5,0,0,0,0
45887,2019,Liberia,Malta,6,5,0,0,0
45888,2019,Libya,Malta,2748,357,0,0,0
45889,2019,Lebanon,Malta,0,5,0,0,0
45890,2019,Sri Lanka,Malta,7,10,0,0,0
45891,2019,North Macedonia,Malta,5,5,0,0,0
45892,2019,Mali,Malta,18,74,0,0,0
45893,2019,Morocco,Malta,31,59,0,0,0
45894,2019,Nepal,Malta,0,19,0,0,0
45895,2019,Niger,Malta,0,28,0,0,0
45896,2019,Nigeria,Malta,124,102,0,0,0
45897,2019,Pakistan,Malta,58,90,0,0,0
45898,2019,Peru,Malta,0,5,0,0,0
45899,2019,Russian Federation,Malta,18,5,0,0,0
45900,2019,El Salvador,Malta,0,5,0,0,0
45901,2019,Saudi Arabia,Malta,5,0,0,0,0
45902,2019,Serbia and Kosovo: S/RES/1244 (1999),Malta,7,5,0,0,0
45903,2019,Senegal,Malta,5,84,0,0,0
45904,2019,Sierra Leone,Malta,5,20,0,0,0
45905,2019,Somalia,Malta,1780,145,0,0,0
45906,2019,Sudan,Malta,199,967,0,0,0
45907,2019,South Sudan,Malta,22,62,0,0,0
45908,2019,Syrian Arab Rep.,Malta,1706,482,0,0,0
45909,2019,Togo,Malta,5,10,0,0,0
45910,2019,Tunisia,Malta,13,26,0,0,0
45911,2019,Türkiye,Malta,5,16,0,0,0
45912,2019,Uganda,Malta,0,5,0,0,0
45913,2019,Ukraine,Malta,142,59,0,0,0
45914,2019,Uzbekistan,Malta,0,5,0,0,0
45915,2019,Venezuela (Bolivarian Republic of),Malta,5,65,0,0,0
45916,2019,Yemen,Malta,0,6,0,0,0
45917,2019,Zimbabwe,Malta,5,0,0,0,0
45918,2019,Stateless,Malta,0,0,0,0,0
45919,2019,Unknown,Malta,626,0,0,0,0
45920,2019,Afghanistan,Montenegro,0,50,0,0,0
45921,2019,Algeria,Montenegro,0,48,0,0,0
45922,2019,Egypt,Montenegro,0,5,0,0,0
45923,2019,Belarus,Montenegro,5,0,0,0,0
45924,2019,Bosnia and Herzegovina,Montenegro,16,0,0,0,0
45925,2019,Cuba,Montenegro,0,5,0,0,0
45926,2019,Palestinian,Montenegro,0,5,0,0,0
45927,2019,Ghana,Montenegro,5,0,0,0,0
45928,2019,Croatia,Montenegro,10,0,0,0,0
45929,2019,Iran (Islamic Rep. of),Montenegro,0,48,0,0,0
45930,2019,Iraq,Montenegro,0,5,0,0,0
45931,2019,Libya,Montenegro,0,6,0,0,0
45932,2019,Morocco,Montenegro,0,261,0,0,0
45933,2019,Pakistan,Montenegro,0,9,0,0,0
45934,2019,Russian Federation,Montenegro,0,12,0,0,0
45935,2019,Serbia and Kosovo: S/RES/1244 (1999),Montenegro,610,5,5,0,0
45936,2019,Syrian Arab Rep.,Montenegro,0,14,0,0,0
45937,2019,Türkiye,Montenegro,0,11,0,0,0
45938,2019,Yemen,Montenegro,7,0,0,0,0
45939,2019,Stateless,Montenegro,0,0,0,0,0
45940,2019,Unknown,Montenegro,0,0,0,0,0
45941,2019,Dem. Rep. of the Congo,Mauritius,10,0,0,0,0
45942,2019,Pakistan,Mauritius,5,0,0,0,0
45943,2019,Philippines,Mauritius,0,5,0,0,0
45944,2019,South Africa,Mauritius,5,0,0,0,0
45945,2019,Myanmar,Myanmar,0,0,0,312018,1641
45946,2019,Stateless,Myanmar,0,0,0,0,0
45947,2019,Burundi,Namibia,273,119,0,0,0
45948,2019,Central African Rep.,Namibia,5,15,0,0,0
45949,2019,Cameroon,Namibia,20,14,0,0,0
45950,2019,Congo,Namibia,5,5,0,0,0
45951,2019,Dem. Rep. of the Congo,Namibia,2685,1649,6,0,0
45952,2019,Niger,Namibia,0,5,0,0,0
45953,2019,Rwanda,Namibia,121,32,0,0,0
45954,2019,Somalia,Namibia,5,6,0,0,0
45955,2019,Sudan,Namibia,6,0,0,0,0
45956,2019,South Sudan,Namibia,0,5,0,0,0
45957,2019,Uganda,Namibia,5,5,0,0,0
45958,2019,Zimbabwe,Namibia,57,51,0,0,0
45959,2019,Afghanistan,Nepal,51,0,0,0,0
45960,2019,Bangladesh,Nepal,5,0,0,0,0
45961,2019,Bhutan,Nepal,6396,0,0,0,0
45962,2019,India,Nepal,0,0,0,0,0
45963,2019,Iran (Islamic Rep. of),Nepal,5,5,0,0,0
45964,2019,Sri Lanka,Nepal,20,6,0,0,0
45965,2019,Myanmar,Nepal,351,11,0,0,0
45966,2019,Nepal,Nepal,0,0,0,0,0
45967,2019,Pakistan,Nepal,176,30,0,0,0
45968,2019,Somalia,Nepal,26,0,0,0,0
45969,2019,Yemen,Nepal,0,5,0,0,0
45970,2019,Tibetan,Nepal,12540,0,0,0,0
45971,2019,Afghanistan,Netherlands (Kingdom of the),5815,543,0,0,0
45972,2019,Albania,Netherlands (Kingdom of the),5,12,0,0,0
45973,2019,Algeria,Netherlands (Kingdom of the),15,293,0,0,0
45974,2019,Angola,Netherlands (Kingdom of the),41,30,0,0,0
45975,2019,Egypt,Netherlands (Kingdom of the),205,189,0,0,0
45976,2019,Argentina,Netherlands (Kingdom of the),5,5,0,0,0
45977,2019,Armenia,Netherlands (Kingdom of the),366,48,0,0,0
45978,2019,Azerbaijan,Netherlands (Kingdom of the),229,126,0,0,0
45979,2019,Bahrain,Netherlands (Kingdom of the),9,0,0,0,0
45980,2019,Burundi,Netherlands (Kingdom of the),128,13,0,0,0
45981,2019,Benin,Netherlands (Kingdom of the),5,5,0,0,0
45982,2019,Bangladesh,Netherlands (Kingdom of the),34,15,0,0,0
45983,2019,Bhutan,Netherlands (Kingdom of the),144,0,0,0,0
45984,2019,Burkina Faso,Netherlands (Kingdom of the),14,5,0,0,0
45985,2019,Belarus,Netherlands (Kingdom of the),45,65,0,0,0
45986,2019,Bosnia and Herzegovina,Netherlands (Kingdom of the),0,9,0,0,0
45987,2019,Cambodia,Netherlands (Kingdom of the),17,0,0,0,0
45988,2019,Central African Rep.,Netherlands (Kingdom of the),7,0,0,0,0
45989,2019,Chad,Netherlands (Kingdom of the),5,7,0,0,0
45990,2019,China,Netherlands (Kingdom of the),1004,153,0,0,0
45991,2019,Cameroon,Netherlands (Kingdom of the),66,34,0,0,0
45992,2019,Congo,Netherlands (Kingdom of the),375,31,0,0,0
45993,2019,Dem. Rep. of the Congo,Netherlands (Kingdom of the),147,10,0,0,0
45994,2019,Colombia,Netherlands (Kingdom of the),19,146,0,0,0
45995,2019,Cuba,Netherlands (Kingdom of the),28,28,0,0,0
45996,2019,Dominican Rep.,Netherlands (Kingdom of the),0,6,0,0,0
45997,2019,Ecuador,Netherlands (Kingdom of the),8,0,0,0,0
45998,2019,Eritrea,Netherlands (Kingdom of the),14809,511,0,0,0
45999,2019,Ethiopia,Netherlands (Kingdom of the),456,90,0,0,0
46000,2019,Gambia,Netherlands (Kingdom of the),32,229,0,0,0
46001,2019,Palestinian,Netherlands (Kingdom of the),160,42,0,0,0
46002,2019,Georgia,Netherlands (Kingdom of the),32,37,0,0,0
46003,2019,Ghana,Netherlands (Kingdom of the),7,20,0,0,0
46004,2019,Guinea-Bissau,Netherlands (Kingdom of the),0,9,0,0,0
46005,2019,Guinea,Netherlands (Kingdom of the),567,162,0,0,0
46006,2019,Guyana,Netherlands (Kingdom of the),0,5,0,0,0
46007,2019,Honduras,Netherlands (Kingdom of the),7,10,0,0,0
46008,2019,Cote d'Ivoire,Netherlands (Kingdom of the),237,30,0,0,0
46009,2019,India,Netherlands (Kingdom of the),6,19,0,0,0
46010,2019,Indonesia,Netherlands (Kingdom of the),0,11,0,0,0
46011,2019,Iran (Islamic Rep. of),Netherlands (Kingdom of the),4783,2490,0,0,0
46012,2019,Iraq,Netherlands (Kingdom of the),8423,675,0,0,0
46013,2019,Jamaica,Netherlands (Kingdom of the),190,10,0,0,0
46014,2019,Jordan,Netherlands (Kingdom of the),5,122,0,0,0
46015,2019,Kazakhstan,Netherlands (Kingdom of the),39,30,0,0,0
46016,2019,Kenya,Netherlands (Kingdom of the),37,13,0,0,0
46017,2019,Kyrgyzstan,Netherlands (Kingdom of the),20,5,0,0,0
46018,2019,Dem. People's Rep. of Korea,Netherlands (Kingdom of the),39,0,0,0,0
46019,2019,Kuwait,Netherlands (Kingdom of the),5,0,0,0,0
46020,2019,Lao People's Dem. Rep.,Netherlands (Kingdom of the),27,0,0,0,0
46021,2019,Liberia,Netherlands (Kingdom of the),54,20,0,0,0
46022,2019,Libya,Netherlands (Kingdom of the),278,164,0,0,0
46023,2019,Lebanon,Netherlands (Kingdom of the),50,107,0,0,0
46024,2019,Sri Lanka,Netherlands (Kingdom of the),543,47,0,0,0
46025,2019,Mauritania,Netherlands (Kingdom of the),5,5,0,0,0
46026,2019,North Macedonia,Netherlands (Kingdom of the),0,30,0,0,0
46027,2019,Rep. of Moldova,Netherlands (Kingdom of the),0,233,0,0,0
46028,2019,Mexico,Netherlands (Kingdom of the),0,5,0,0,0
46029,2019,Mali,Netherlands (Kingdom of the),17,12,0,0,0
46030,2019,Malaysia,Netherlands (Kingdom of the),7,0,0,0,0
46031,2019,Malawi,Netherlands (Kingdom of the),5,0,0,0,0
46032,2019,Mongolia,Netherlands (Kingdom of the),37,6,0,0,0
46033,2019,Morocco,Netherlands (Kingdom of the),49,259,0,0,0
46034,2019,Myanmar,Netherlands (Kingdom of the),495,40,0,0,0
46035,2019,Namibia,Netherlands (Kingdom of the),5,0,0,0,0
46036,2019,Nepal,Netherlands (Kingdom of the),192,7,0,0,0
46037,2019,Niger,Netherlands (Kingdom of the),6,31,0,0,0
46038,2019,Nicaragua,Netherlands (Kingdom of the),0,49,0,0,0
46039,2019,Nigeria,Netherlands (Kingdom of the),289,735,0,0,0
46040,2019,Pakistan,Netherlands (Kingdom of the),456,375,0,0,0
